audio_data/elevenlabs_0043.wav|They are not perfect ovals--like the egg in the Columbus story they are both crushed flat at the contact end--but their physical resemblance must be a source of perpetual confusion to the gulls that fly overhead.
audio_data/elevenlabs_0044.wav|To the wingless a more arresting phenomenon is their dissimilarity in every particular except shape and size.
audio_data/elevenlabs_0045.wav|I lived at West Egg, the--well, the less fashionable of the two, though this is a most superficial tag to express the bizarre and not a little sinister contrast between them.
audio_data/elevenlabs_0046.wav|My house was at the very tip of the egg, only fifty yards from the Sound, and squeezed between two huge places that rented for twelve or fifteen thousand a season.
audio_data/elevenlabs_0047.wav|The one on my right was a colossal affair by any standard--it was a factual imitation of some Hôtel de Ville in Normandy, with a tower on one side, spanking new under a thin beard of raw ivy, and a marble swimming pool and more than forty acres of lawn and garden.
audio_data/elevenlabs_0048.wav|It was Gatsby's mansion.
audio_data/elevenlabs_0049.wav|Or rather, as I didn't know Mr. Gatsby it was a mansion inhabited by a gentleman of that name.
audio_data/elevenlabs_0050.wav|My own house was an eye-sore, but it was a small eye-sore, and it had been overlooked, so I had a view of the water, a partial view of my neighbor's lawn, and the consoling proximity of millionaires--all for eighty dollars a month.
audio_data/elevenlabs_0051.wav|Across the courtesy bay the white palaces of fashionable East Egg glittered along the water, and the history of the summer really begins on the evening I drove over there to have dinner with the Tom Buchanans.
audio_data/elevenlabs_0052.wav|Daisy was my second cousin once removed and I'd known Tom in college.
audio_data/elevenlabs_0053.wav|And just after the war I spent two days with them in Chicago.
audio_data/elevenlabs_0054.wav|Her husband, among various physical accomplishments, had been one of the most powerful ends that ever played football at New Haven--a national figure in a way, one of those men who reach such an acute limited excellence at twenty-one that everything afterward savors of anti-climax.
audio_data/elevenlabs_0055.wav|His family were enormously wealthy--even in college his freedom with money was a matter for reproach--but now he'd left Chicago and come east in a fashion that rather took your breath away: for instance he'd brought down a string of polo ponies from Lake Forest.
audio_data/elevenlabs_0056.wav|It was hard to realize that a man in my own generation was wealthy enough to do that.
audio_data/elevenlabs_0057.wav|Why they came east I don't know.
audio_data/elevenlabs_0058.wav|They had spent a year in France, for no particular reason, and then drifted here and there unrestfully wherever people played polo and were rich together.
audio_data/elevenlabs_0059.wav|This was a permanent move, said Daisy over the telephone, but I didn't believe it--I had no sight into Daisy's heart but I felt that Tom would drift on forever seeking a little wistfully for the dramatic turbulence of some irrecoverable football game.
audio_data/elevenlabs_0060.wav|And so it happened that on a warm windy evening I drove over to East Egg to see two old friends whom I scarcely knew at all.
audio_data/elevenlabs_0061.wav|Their house was even more elaborate than I expected, a cheerful red and white Georgian Colonial mansion overlooking the bay.
audio_data/elevenlabs_0062.wav|The lawn started at the beach and ran toward the front door for a quarter of a mile, jumping over sun-dials and brick walks and burning gardens--finally when it reached the house drifting up the side in bright vines as though from the momentum of its run.
audio_data/elevenlabs_0063.wav|The front was broken by a line of French windows, glowing now with reflected gold, and wide open to the warm windy afternoon, and Tom Buchanan in riding clothes was standing with his legs apart on the front porch.
audio_data/elevenlabs_0064.wav|He had changed since his New Haven years.
audio_data/elevenlabs_0065.wav|Now he was a sturdy, straw haired man of thirty with a rather hard mouth and a supercilious manner.
audio_data/elevenlabs_0066.wav|Two shining, arrogant eyes had established dominance over his face and gave him the appearance of always leaning aggressively forward.
audio_data/elevenlabs_0067.wav|Not even the effeminate swank of his riding clothes could hide the enormous power of that body--he seemed to fill those glistening boots until he strained the top lacing and you could see a great pack of muscle shifting when his shoulder moved under his thin coat.
audio_data/elevenlabs_0068.wav|It was a body capable of enormous leverage--a cruel body.
audio_data/elevenlabs_0069.wav|His speaking voice, a gruff husky tenor, added to the impression of fractiousness he conveyed.
audio_data/elevenlabs_0070.wav|There was a touch of paternal contempt in it, even toward people he liked--and there were men at New Haven who had hated his guts.
audio_data/elevenlabs_0071.wav|"Now, don't think my opinion on these matters is final," he seemed to say, "just because I'm stronger and more of a man than you are."
audio_data/elevenlabs_0072.wav|We were in the same Senior Society, and while we were never intimate I always had the impression that he approved of me and wanted me to like him with some harsh, defiant wistfulness of his own.
audio_data/elevenlabs_0073.wav|We talked for a few minutes on the sunny porch.
audio_data/elevenlabs_0074.wav|"I've got a nice place here," he said, his eyes flashing about restlessly.
audio_data/elevenlabs_0075.wav|Turning me around by one arm he moved a broad flat hand along the front vista, including in its sweep a sunken Italian garden, a half acre of deep pungent roses and a snub-nosed motor boat that bumped the tide off shore.
audio_data/elevenlabs_0076.wav|"It belonged to Demaine the oil man."
audio_data/elevenlabs_0077.wav|He turned me around again, politely and abruptly.
audio_data/elevenlabs_0078.wav|"We'll go inside."
audio_data/elevenlabs_0079.wav|We walked through a high hallway into a bright rosy-colored space, fragilely bound into the house by French windows at either end.
audio_data/elevenlabs_0080.wav|The windows were ajar and gleaming white against the fresh grass outside that seemed to grow a little way into the house.
audio_data/elevenlabs_0081.wav|A breeze blew through the room, blew curtains in at one end and out the other like pale flags, twisting them up toward the frosted wedding cake of the ceiling--and then rippled over the wine-colored rug, making a shadow on it as wind does on the sea.
audio_data/elevenlabs_0082.wav|The only completely stationary object in the room was an enormous couch on which two young women were buoyed up as though upon an anchored balloon.
audio_data/elevenlabs_0083.wav|They were both in white and their dresses were rippling and fluttering as if they had just been blown back in after a short flight around the house.
audio_data/elevenlabs_0084.wav|I must have stood for a few moments listening to the whip and snap of the curtains and the groan of a picture on the wall.
audio_data/elevenlabs_0085.wav|Then there was a boom as Tom Buchanan shut the rear windows and the caught wind died out about the room and the curtains and the rugs and the two young women ballooned slowly to the floor.
audio_data/elevenlabs_0086.wav|The younger of the two was a stranger to me.
audio_data/elevenlabs_0087.wav|She was extended full length at her end of the divan, completely motionless and with her chin raised a little as if she were balancing something on it which was quite likely to fall.
audio_data/elevenlabs_0088.wav|If she saw me out of the corner of her eyes she gave no hint of it--indeed, I was almost surprised into murmuring an apology for having disturbed her by coming in.
audio_data/elevenlabs_0089.wav|The other girl, Daisy, made an attempt to rise--she leaned slightly forward with a conscientious expression--then she laughed, an absurd, charming little laugh, and I laughed too and came forward into the room.
audio_data/elevenlabs_0090.wav|"I'm p-paralyzed with happiness."
audio_data/elevenlabs_0091.wav|She laughed again, as if she said something very witty, and held my hand for a moment, looking up into my face, promising that there was no one in the world she so much wanted to see.
audio_data/elevenlabs_0092.wav|That was a way she had.
audio_data/elevenlabs_0093.wav|She hinted in a murmur that the surname of the balancing girl was Baker.
audio_data/elevenlabs_0094.wav|(I've heard it said that Daisy's murmur was only to make people lean toward her; an irrelevant criticism that made it no less charming.)
audio_data/elevenlabs_0095.wav|At any rate Miss Baker's lips fluttered, she nodded at me almost imperceptibly and then quickly tipped her head back again--the object she was balancing had obviously tottered a little and given her something of a fright.
audio_data/elevenlabs_0096.wav|Again a sort of apology arose to my lips.
audio_data/elevenlabs_0097.wav|Almost any exhibition of complete self sufficiency draws a stunned tribute from me.
audio_data/elevenlabs_0098.wav|I looked back at my cousin who began to ask me questions in her low, thrilling voice.
audio_data/elevenlabs_0099.wav|It was the kind of voice that the ear follows up and down as if each speech is an arrangement of notes that will never be played again.
audio_data/elevenlabs_0100.wav|Her face was sad and lovely with bright things in it, bright eyes and a bright passionate mouth--but there was an excitement in her voice that men who had cared for her found difficult to forget: a singing compulsion, a whispered "Listen," a promise that she had done gay, exciting things just a while since and that there were gay, exciting things hovering in the next hour.
audio_data/elevenlabs_0101.wav|I told her how I had stopped off in Chicago for a day on my way east and how a dozen people had sent their love through me.
audio_data/elevenlabs_0102.wav|"Do they miss me?"
audio_data/elevenlabs_0103.wav|she cried ecstatically.
audio_data/elevenlabs_0104.wav|"The whole town is desolate.
audio_data/elevenlabs_0105.wav|All the cars have the left rear wheel painted black as a mourning wreath and there's a persistent wail all night along the North Shore."
audio_data/elevenlabs_0106.wav|"How gorgeous!
audio_data/elevenlabs_0107.wav|Let's go back, Tom.
audio_data/elevenlabs_0108.wav|Tomorrow!"
audio_data/elevenlabs_0109.wav|Then she added irrelevantly, "You ought to see the baby."
audio_data/elevenlabs_0110.wav|"I'd like to."
audio_data/elevenlabs_0111.wav|"She's asleep.
audio_data/elevenlabs_0112.wav|She's two years old.
audio_data/elevenlabs_0113.wav|Haven't you ever seen her?"
audio_data/elevenlabs_0114.wav|"Never."
audio_data/elevenlabs_0115.wav|"Well, you ought to see her.
audio_data/elevenlabs_0116.wav|She's----"  Tom Buchanan who had been hovering restlessly about the room stopped and rested his hand on my shoulder.
audio_data/elevenlabs_0117.wav|"What you doing, Nick?"
audio_data/elevenlabs_0118.wav|"I'm a bond man."
audio_data/elevenlabs_0119.wav|"Who with?"
audio_data/elevenlabs_0120.wav|I told him.
audio_data/elevenlabs_0121.wav|"Never heard of them," he remarked decisively.
audio_data/elevenlabs_0122.wav|This annoyed me.
audio_data/elevenlabs_0123.wav|"You will," I answered shortly.
audio_data/elevenlabs_0124.wav|"You will if you stay in the East."
audio_data/elevenlabs_0125.wav|"Oh, I'll stay in the East, don't you worry," he said, glancing at Daisy and then back at me, as if he were alert for something more.
audio_data/elevenlabs_0126.wav|"I'd be a God Damned fool to live anywhere else."
audio_data/elevenlabs_0127.wav|At this point Miss Baker said "Absolutely!"
audio_data/elevenlabs_0128.wav|with such suddenness that I started--it was the first word she uttered since I came into the room.
audio_data/elevenlabs_0129.wav|Evidently it surprised her as much as it did me, for she yawned and with a series of rapid, deft movements stood up into the room.
audio_data/elevenlabs_0130.wav|"I'm stiff," she complained, "I've been lying on that sofa for as long as I can remember."
audio_data/elevenlabs_0131.wav|"Don't look at me," Daisy retorted.
audio_data/elevenlabs_0132.wav|"I've been trying to get you to New York all afternoon."
audio_data/elevenlabs_0133.wav|"No, thanks," said Miss Baker to the four cocktails just in from the pantry, "I'm absolutely in training."
audio_data/elevenlabs_0134.wav|Her host looked at her incredulously.
audio_data/elevenlabs_0135.wav|"You are!"
audio_data/elevenlabs_0136.wav|He took down his drink as if it were a drop in the bottom of a glass.
audio_data/elevenlabs_0137.wav|"How you ever get anything done is beyond me."
audio_data/elevenlabs_0138.wav|I looked at Miss Baker wondering what it was she "got done."
audio_data/elevenlabs_0139.wav|I enjoyed looking at her.
audio_data/elevenlabs_0140.wav|She was a slender, small-breasted girl, with an erect carriage which she accentuated by throwing her body backward at the shoulders like a young cadet.
audio_data/elevenlabs_0141.wav|Her grey sun-strained eyes looked back at me with polite reciprocal curiosity out of a wan, charming discontented face.
audio_data/elevenlabs_0142.wav|It occurred to me now that I had seen her, or a picture of her, somewhere before.
audio_data/elevenlabs_0143.wav|"You live in West Egg," she remarked contemptuously.
audio_data/elevenlabs_0144.wav|"I know somebody there."
audio_data/elevenlabs_0145.wav|"I don't know a single----"  "You must know Gatsby."
audio_data/elevenlabs_0146.wav|"Gatsby?"
audio_data/elevenlabs_0147.wav|demanded Daisy.
audio_data/elevenlabs_0148.wav|"What Gatsby?"
audio_data/elevenlabs_0149.wav|Before I could reply that he was my neighbor dinner was announced; wedging his tense arm imperatively under mine Tom Buchanan compelled me from the room as though he were moving a checker to another square.
audio_data/elevenlabs_0150.wav|Slenderly, languidly, their hands set lightly on their hips the two young women preceded us out onto a rosy-colored porch open toward the sunset where four candles flickered on the table in the diminished wind.
audio_data/elevenlabs_0151.wav|"Why CANDLES?"
audio_data/elevenlabs_0152.wav|objected Daisy, frowning.
audio_data/elevenlabs_0153.wav|She snapped them out with her fingers.
audio_data/elevenlabs_0154.wav|"In two weeks it'll be the longest day in the year."
audio_data/elevenlabs_0155.wav|She looked at us all radiantly.
audio_data/elevenlabs_0156.wav|"Do you always watch for the longest day of the year and then miss it?
audio_data/elevenlabs_0157.wav|I always watch for the longest day in the year and then miss it."
audio_data/elevenlabs_0158.wav|"We ought to plan something," yawned Miss Baker, sitting down at the table as if she were getting into bed.
audio_data/elevenlabs_0159.wav|"All right," said Daisy.
audio_data/elevenlabs_0160.wav|"What'll we plan?"
audio_data/elevenlabs_0161.wav|She turned to me helplessly.
audio_data/elevenlabs_0162.wav|"What do people plan?"
audio_data/elevenlabs_0163.wav|Before I could answer her eyes fastened with an awed expression on her little finger.
audio_data/elevenlabs_0164.wav|"Look!"
audio_data/elevenlabs_0165.wav|she complained.
audio_data/elevenlabs_0166.wav|"I hurt it."
audio_data/elevenlabs_0167.wav|We all looked--the knuckle was black and blue.
audio_data/elevenlabs_0168.wav|"You did it, Tom," she said accusingly.
audio_data/elevenlabs_0169.wav|"I know you didn't mean to but you DID do it.
audio_data/elevenlabs_0170.wav|That's what I get for marrying a brute of a man, a great big hulking physical specimen of a----"  "I hate that word hulking," objected Tom crossly, "even in kidding."
audio_data/elevenlabs_0171.wav|"Hulking," insisted Daisy.
audio_data/elevenlabs_0172.wav|Sometimes she and Miss Baker talked at once, unobtrusively and with a bantering inconsequence that was never quite chatter, that was as cool as their white dresses and their impersonal eyes in the absence of all desire.
audio_data/elevenlabs_0173.wav|They were here--and they accepted Tom and me, making only a polite pleasant effort to entertain or to be entertained.
audio_data/elevenlabs_0174.wav|They knew that presently dinner would be over and a little later the evening too would be over and casually put away.
audio_data/elevenlabs_0175.wav|It was sharply different from the West where an evening was hurried from phase to phase toward its close in a continually disappointed anticipation or else in sheer nervous dread of the moment itself.
audio_data/elevenlabs_0176.wav|"You make me feel uncivilized, Daisy," I confessed on my second glass of corky but rather impressive claret.
audio_data/elevenlabs_0177.wav|"Can't you talk about crops or something?"
audio_data/elevenlabs_0178.wav|I meant nothing in particular by this remark but it was taken up in an unexpected way.
audio_data/elevenlabs_0179.wav|"Civilization's going to pieces," broke out Tom violently.
audio_data/elevenlabs_0180.wav|"I've gotten to be a terrible pessimist about things.
audio_data/elevenlabs_0181.wav|Have you read 'The Rise of the Coloured Empires' by this man Goddard?"
audio_data/elevenlabs_0182.wav|"Why, no," I answered, rather surprised by his tone.
audio_data/elevenlabs_0183.wav|"Well, it's a fine book, and everybody ought to read it.
audio_data/elevenlabs_0184.wav|The idea is if we don't look out the white race will be--will be utterly submerged.
audio_data/elevenlabs_0185.wav|It's all scientific stuff; it's been proved."
audio_data/elevenlabs_0186.wav|"Tom's getting very profound," said Daisy with an expression of unthoughtful sadness.
audio_data/elevenlabs_0187.wav|"He reads deep books with long words in them.
audio_data/elevenlabs_0188.wav|What was that word we----"  "Well, these books are all scientific," insisted Tom, glancing at her impatiently.
audio_data/elevenlabs_0189.wav|"This fellow has worked out the whole thing.
audio_data/elevenlabs_0190.wav|It's up to us who are the dominant race to watch out or these other races will have control of things."
audio_data/elevenlabs_0191.wav|"We've got to beat them down," whispered Daisy, winking ferociously toward the fervent sun.
audio_data/elevenlabs_0192.wav|"You ought to live in California--" began Miss Baker but Tom interrupted her by shifting heavily in his chair.
audio_data/elevenlabs_0193.wav|"This idea is that we're Nordics.
audio_data/elevenlabs_0194.wav|I am, and you are and you are and----" After an infinitesimal hesitation he included Daisy with a slight nod and she winked at me again. "
audio_data/elevenlabs_0195.wav|--and we've produced all the things that go to make civilization--oh, science and art and all that.
audio_data/elevenlabs_0196.wav|Do you see?"
audio_data/elevenlabs_0197.wav|There was something pathetic in his concentration as if his complacency, more acute than of old, was not enough to him any more.
audio_data/elevenlabs_0198.wav|When, almost immediately, the telephone rang inside and the butler left the porch Daisy seized upon the momentary interruption and leaned toward me.
audio_data/elevenlabs_0199.wav|"I'll tell you a family secret," she whispered enthusiastically.
audio_data/elevenlabs_0200.wav|"It's about the butler's nose.
audio_data/elevenlabs_0201.wav|Do you want to hear about the butler's nose?"
audio_data/elevenlabs_0202.wav|"That's why I came over tonight."
audio_data/elevenlabs_0203.wav|"Well, he wasn't always a butler; he used to be the silver polisher for some people in New York that had a silver service for two hundred people.
audio_data/elevenlabs_0204.wav|He had to polish it from morning till night until finally it began to affect his nose----"  "Things went from bad to worse," suggested Miss Baker.
audio_data/elevenlabs_0205.wav|"Yes.
audio_data/elevenlabs_0206.wav|Things went from bad to worse until finally he had to give up his position."
audio_data/elevenlabs_0207.wav|For a moment the last sunshine fell with romantic affection upon her glowing face; her voice compelled me forward breathlessly as I listened--then the glow faded, each light deserting her with lingering regret like children leaving a pleasant street at dusk.
audio_data/elevenlabs_0208.wav|The butler came back and murmured something close to Tom's ear whereupon Tom frowned, pushed back his chair and without a word went inside.
audio_data/elevenlabs_0209.wav|As if his absence quickened something within her Daisy leaned forward again, her voice glowing and singing.
audio_data/elevenlabs_0210.wav|"I love to see you at my table, Nick.
audio_data/elevenlabs_0211.wav|You remind me of a--of a rose, an absolute rose.
audio_data/elevenlabs_0212.wav|Doesn't he?"
audio_data/elevenlabs_0213.wav|She turned to Miss Baker for confirmation.
audio_data/elevenlabs_0214.wav|"An absolute rose?"
audio_data/elevenlabs_0215.wav|This was untrue.
audio_data/elevenlabs_0216.wav|I am not even faintly like a rose.
audio_data/elevenlabs_0217.wav|She was only extemporizing but a stirring warmth flowed from her as if her heart was trying to come out to you concealed in one of those breathless, thrilling words.
audio_data/elevenlabs_0218.wav|Then suddenly she threw her napkin on the table and excused herself and went into the house.
audio_data/elevenlabs_0219.wav|Miss Baker and I exchanged a short glance consciously devoid of meaning.
audio_data/elevenlabs_0220.wav|I was about to speak when she sat up alertly and said "Sh!"
audio_data/elevenlabs_0221.wav|in a warning voice.
audio_data/elevenlabs_0222.wav|A subdued impassioned murmur was audible in the room beyond and Miss Baker leaned forward, unashamed, trying to hear.
audio_data/elevenlabs_0223.wav|The murmur trembled on the verge of coherence, sank down, mounted excitedly, and then ceased altogether.
audio_data/elevenlabs_0224.wav|"This Mr. Gatsby you spoke of is my neighbor----" I said.
audio_data/elevenlabs_0225.wav|"Don't talk.
audio_data/elevenlabs_0226.wav|I want to hear what happens."
audio_data/elevenlabs_0227.wav|"Is something happening?"
audio_data/elevenlabs_0228.wav|I inquired innocently.
audio_data/elevenlabs_0229.wav|"You mean to say you don't know?"
audio_data/elevenlabs_0230.wav|said Miss Baker, honestly surprised.
audio_data/elevenlabs_0231.wav|"I thought everybody knew."
audio_data/elevenlabs_0232.wav|"I don't."
audio_data/elevenlabs_0233.wav|"Why----" she said hesitantly, "Tom's got some woman in New York."
audio_data/elevenlabs_0234.wav|"Got some woman?"
audio_data/elevenlabs_0235.wav|I repeated blankly.
audio_data/elevenlabs_0236.wav|Miss Baker nodded.
audio_data/elevenlabs_0237.wav|"She might have the decency not to telephone him at dinner-time.
audio_data/elevenlabs_0238.wav|Don't you think?"
audio_data/elevenlabs_0239.wav|Almost before I had grasped her meaning there was the flutter of a dress and the crunch of leather boots and Tom and Daisy were back at the table.
audio_data/elevenlabs_0240.wav|"It couldn't be helped!"
audio_data/elevenlabs_0241.wav|cried Daisy with tense gayety.
audio_data/elevenlabs_0242.wav|She sat down, glanced searchingly at Miss Baker and then at me and continued: "I looked outdoors for a minute and it's very romantic outdoors.
audio_data/elevenlabs_0243.wav|There's a bird on the lawn that I think must be a nightingale come over on the Cunard or White Star Line.
audio_data/elevenlabs_0244.wav|He's singing away----" her voice sang "----It's romantic, isn't it, Tom?"
audio_data/elevenlabs_0245.wav|"Very romantic," he said, and then miserably to me: "If it's light enough after dinner I want to take you down to the stables."
audio_data/elevenlabs_0246.wav|The telephone rang inside, startlingly, and as Daisy shook her head decisively at Tom the subject of the stables, in fact all subjects, vanished into air.
audio_data/elevenlabs_0247.wav|Among the broken fragments of the last five minutes at table I remember the candles being lit again, pointlessly, and I was conscious of wanting to look squarely at every one and yet to avoid all eyes.
audio_data/elevenlabs_0248.wav|I couldn't guess what Daisy and Tom were thinking but I doubt if even Miss Baker who seemed to have mastered a certain hardy skepticism was able utterly to put this fifth guest's shrill metallic urgency out of mind.
audio_data/elevenlabs_0249.wav|To a certain temperament the situation might have seemed intriguing--my own instinct was to telephone immediately for the police.
audio_data/elevenlabs_0250.wav|The horses, needless to say, were not mentioned again.
audio_data/elevenlabs_0251.wav|Tom and Miss Baker, with several feet of twilight between them strolled back into the library, as if to a vigil beside a perfectly tangible body, while trying to look pleasantly interested and a little deaf I followed Daisy around a chain of connecting verandas to the porch in front.
audio_data/elevenlabs_0252.wav|In its deep gloom we sat down side by side on a wicker settee.
audio_data/elevenlabs_0253.wav|Daisy took her face in her hands, as if feeling its lovely shape, and her eyes moved gradually out into the velvet dusk.
audio_data/elevenlabs_0254.wav|I saw that turbulent emotions possessed her, so I asked what I thought would be some sedative questions about her little girl.
audio_data/elevenlabs_0255.wav|"We don't know each other very well, Nick," she said suddenly.
audio_data/elevenlabs_0256.wav|"Even if we are cousins.
audio_data/elevenlabs_0257.wav|You didn't come to my wedding."
audio_data/elevenlabs_0258.wav|"I wasn't back from the war."
audio_data/elevenlabs_0259.wav|"That's true."
audio_data/elevenlabs_0260.wav|She hesitated.
audio_data/elevenlabs_0261.wav|"Well, I've had a very bad time, Nick, and I'm pretty cynical about everything."
audio_data/elevenlabs_0262.wav|Evidently she had reason to be.
audio_data/elevenlabs_0263.wav|I waited but she didn't say any more, and after a moment I returned rather feebly to the subject of her daughter.
audio_data/elevenlabs_0264.wav|"I suppose she talks, and--eats, and everything."
audio_data/elevenlabs_0265.wav|"Oh, yes."
audio_data/elevenlabs_0266.wav|She looked at me absently.
audio_data/elevenlabs_0267.wav|"Listen, Nick; let me tell you what I said when she was born.
audio_data/elevenlabs_0268.wav|Would you like to hear?"
audio_data/elevenlabs_0269.wav|"Very much."
audio_data/elevenlabs_0270.wav|"It'll show you how I've gotten to feel about--things.
audio_data/elevenlabs_0271.wav|Well, she was less than an hour old and Tom was God knows where.
audio_data/elevenlabs_0272.wav|I woke up out of the ether with an utterly abandoned feeling and asked the nurse right away if it was a boy or a girl.
audio_data/elevenlabs_0273.wav|She told me it was a girl, and so I turned my head away and wept.
audio_data/elevenlabs_0274.wav|'All right,' I said, 'I'm glad it's a girl.
audio_data/elevenlabs_0275.wav|And I hope she'll be a fool--that's the best thing a girl can be in this world, a beautiful little fool."
audio_data/elevenlabs_0276.wav|"You see I think everything's terrible anyhow," she went on in a convinced way.
audio_data/elevenlabs_0277.wav|"Everybody thinks so--the most advanced people.
audio_data/elevenlabs_0278.wav|And I KNOW.
audio_data/elevenlabs_0279.wav|I've been everywhere and seen everything and done everything."
audio_data/elevenlabs_0280.wav|Her eyes flashed around her in a defiant way, rather like Tom's, and she laughed with thrilling scorn.
audio_data/elevenlabs_0281.wav|"Sophisticated--God, I'm sophisticated!"
audio_data/elevenlabs_0282.wav|The instant her voice broke off, ceasing to compel my attention, my belief, I felt the basic insincerity of what she had said.
